metric_id,metric_name,median,mean,iqr,entropy_norm,heterogeneity_level,corpus_value
213.0,pos_pattern_NOUN_VERB_NOUN_share,0.008849557522123894,0.011688098698741848,0.016666666666666666,0.6908212771122862,высокая,0.010554596046824027
214.0,pos_pattern_ADJ_NOUN_VERB_share,0.02631578947368421,0.03344289266599046,0.030552291421856635,0.8418747833977842,средняя,0.03185568988677797
215.0,pos_position_profile_entropy_1_4,0.7845107570456972,0.7947101053848084,0.05946455074582946,0.8768236938809808,средняя,0.753806161957058
216.0,global_reliability_index,0.5963700440528635,0.5963700440528636,0.0,0.0,низкая,0.5963700440528635
217.0,reliability_high_share,0.2599118942731278,0.2599118942731277,0.0,0.0,низкая,0.2599118942731278
218.0,reliability_medium_share,0.7312775330396476,0.7312775330396475,0.0,0.0,низкая,0.7312775330396476
219.0,reliability_low_share,0.00881057268722467,0.008810572687224672,0.0,0.0,низкая,0.00881057268722467
220.0,morph_features_per_token_mean,3.2326656394453006,3.16114123697399,0.2598078503819674,0.9034508217655295,средняя,3.1633676476869845
221.0,abstract_nominal_suffix_share,0.18329938900203666,0.1910718977936826,0.07177871148459383,0.8818125872316812,средняя,0.1924005364327224
222.0,noun_to_verb_ratio,3.350467289719626,3.376380897656232,0.9652541273393664,0.8631420706295057,средняя,3.1491518265643696
223.0,nominal_predicate_share,0.18045112781954886,0.17553230089754976,0.09134074210515544,0.8961793790386023,средняя,0.17319164802386278
224.0,prepredicate_span_mean,4.308571428571429,4.311926022084988,0.7331653687585886,0.9006427439478117,средняя,4.220310136157337
225.0,fronted_adverbial_share,0.5338345864661654,0.5143562390634981,0.1414910226385636,0.9330186897980224,средняя,0.517337807606264
226.0,sentence_initial_eto_count,1.0,1.6666666666666667,2.0,0.6578857655542841,высокая,75.0
227.0,sentence_initial_eto_share,0.011235955056179775,0.01310147492743863,0.018518518518518517,0.7239576313491547,высокая,0.013982102908277404
228.0,eto_sentence_chain_max,1.0,0.6,1.0,0.7056088682384273,средняя,2.0
229.0,eto_predicate_mode_share,0.16666666666666666,0.3357239057239057,0.5,0.8772499873122939,высокая,0.04054054054054054
230.0,specificichn_family_count,0.0,0.044444444444444446,0.0,0.0,средняя,2.0
231.0,word_family_dopoln_count,0.0,0.8444444444444444,1.0,0.6165798918694453,высокая,38.0
232.0,word_family_odnovrem_count,0.0,0.8,1.0,0.6493293922185721,высокая,36.0
233.0,word_family_klyuchev_count,0.0,0.6222222222222222,1.0,0.6380286249990081,высокая,28.0
234.0,word_family_ramka_count,1.0,2.2,3.0,0.6693921791736204,средняя,99.0
235.0,word_family_fiks_count,0.0,0.5333333333333333,0.0,0.0,средняя,24.0
236.0,word_family_fokus_count,0.0,0.28888888888888886,0.0,0.0,средняя,13.0
237.0,sentence_initial_demonstrative_count,2.0,3.022222222222222,3.0,0.6950591370774408,средняя,136.0
238.0,sentence_initial_demonstrative_share,0.018018018018018018,0.023633633273358833,0.03389830508474576,0.7638025006134326,средняя,0.02535421327367636
239.0,demonstrative_sentence_chain_max,1.0,0.7777777777777778,1.0,0.6804753169884747,средняя,2.0
240.0,demonstrative_predicate_mode_share,0.3333333333333333,0.33320266153599487,0.5,0.8960594813023448,высокая,0.037037037037037035
241.0,sentence_initial_pronoun_3p_count,0.0,0.9555555555555556,1.0,0.7033646296718726,высокая,43.0
242.0,sentence_initial_pronoun_3p_share,0.0,0.007268933607197002,0.011904761904761904,0.6715857540496144,высокая,0.00801640566741238
243.0,pronoun_3p_sentence_chain_max,0.0,0.4666666666666667,1.0,0.7056088682384273,средняя,2.0
244.0,exact_word_dopolnitelno_count,0.0,0.13333333333333333,0.0,0.0,средняя,6.0
245.0,exact_word_odnovremenno_count,0.0,0.6444444444444445,1.0,0.714962689442649,высокая,29.0
246.0,exact_word_klyuchevoy_count,0.0,0.1111111111111111,0.0,0.0,средняя,5.0
247.0,exact_word_ramka_count,0.0,0.022222222222222223,0.0,0.0,средняя,1.0
248.0,exact_word_fiksirovat_count,0.0,0.0,0.0,0.0,низкая,0.0
249.0,exact_word_fokus_count,0.0,0.022222222222222223,0.0,0.0,средняя,1.0
250.0,exact_word_fundamentalny_count,0.0,0.022222222222222223,0.0,0.0,средняя,1.0
